rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
45,058430,포스코스틸리온,KOSPI,245400000000,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",40900.0,38100.0,24.0,10.0,8.0,7,10.0,59.0,2.1885629933893846,46.21848739495798,32.5526236690912,-,38952.5,38654.0,40984.081210143115,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_safe"": 10}",38100.0,pullback,눌림목,38952.5,38100.0,2.1885629933893846,oneil,Inside Day,40900.0,39377.5,3.7224938875305624,breakout,돌파,40984.081210143115,38700.331210143115,5.572285464422701,0,691860850.0,108216250.0,2026-01-22 17:05,2,,0
46,126700,하이비젼시스템,KOSDAQ,243705846720,카메라모듈 제조검사용 장비,16310.0,15940.0,20.0,10.0,8.0,11,10.0,59.0,0.32827888072534,45.378151260504204,15.885356407637714,-,15992.5,15678.6,16668.54346981628,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""vol_today"": 8, ""risk_safe"": 10}",15940.0,pullback,눌림목,15992.5,15940.0,0.32827888072534,breakout,돌파,16668.54346981628,15899.043469816279,4.616480146531252,oneil,오닐,16310.0,15910.0,2.452483139178418,5,2225024190.0,-5443450.0,2026-01-22 17:06,2,,0
47,003200,일신방직,KOSPI,287918400000,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",12540.0,11060.24,22.0,0.0,20.0,9,7.0,58.0,8.0,39.49579831932773,50.53919027278618,-,12022.0,12336.2,13605.718595699247,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",13970.0,pullback,눌림목,12022.0,11420.9,5.000000000000003,oneil,오닐,12540.0,11999.0,4.314194577352472,breakout,돌파,13605.718595699247,12794.218595699247,5.964403822496478,2,185625770.0,104825310.0,2026-01-22 17:06,2,,0
48,009470,삼화전기,KOSPI,289354625000,"콘덴서 제조,판매",43750.0,41508.75,24.0,0.0,13.0,12,9.0,58.0,5.122857142857143,39.49579831932773,36.43823150154352,-,31357.5,30617.0,37644.15571938269,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",40400.0,oneil,Pocket Pivot,43750.0,41508.75,5.122857142857143,pullback,눌림목,31357.5,29789.625,5.0,breakout,돌파,44625.0,41263.125,7.533613445378151,3,2651429550.0,3096373350.0,2026-01-22 17:06,2,,0
49,110990,디아이티,KOSDAQ,334152000000,평판디스플레이 검사장비,17680.0,15547.54,25.0,10.0,10.0,6,7.0,58.0,8.0,65.54621848739495,53.48822453226252,-,16899.5,15370.8,18295.390412500998,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",18100.0,pullback,눌림목,16899.5,16054.525,5.000000000000003,breakout,돌파,18295.390412500998,16826.890412500998,8.026611987446813,oneil,오닐,17680.0,17670.0,0.056561085972850686,1,-560147950.0,931164610.0,2026-01-22 17:05,2,,0
50,094820,일진파워,KOSDAQ,254076246650,"열교환기,압력용기",16850.0,16040.0,24.0,0.0,20.0,4,10.0,58.0,4.807121661721069,100.0,37.95898804147503,-,13599.5,12121.0,15171.344271242202,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",16040.0,oneil,Inside Day,16850.0,15817.0,6.130563798219585,pullback,눌림목,13599.5,12919.525,5.000000000000003,breakout,돌파,17187.0,15637.5,9.015534997381742,0,-3403599070.0,477346810.0,2026-01-22 17:05,2,,0
51,450950,아스테라시스,KOSDAQ,492468117960,"피부 미용의료기기 제조, 판매",13130.0,11796.24,14.0,13.0,20.0,4,7.0,58.0,8.0,16.80672268907563,21.78955834800096,C,12822.0,13257.4,16039.684293032517,False,True,"{""trend_ma20"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",14320.0,pullback,눌림목,12822.0,12180.9,5.000000000000003,breakout,돌파,16039.684293032517,14919.934293032517,6.98112244320425,oneil,오닐,13130.0,12768.0,2.757044935262757,0,-1045250350.0,378920640.0,2026-01-22 17:05,2,,0
52,000860,강남제비스코,KOSPI,219440000000,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매",16880.0,16151.0,25.0,10.0,12.0,0,10.0,57.0,4.31872037914692,100.0,72.9870788281512,-,14684.5,13297.8,16088.641719877593,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",13200.0,oneil,Inside Day,16880.0,16151.0,4.31872037914692,breakout,돌파,17217.6,15843.599999999999,7.980206300529691,pullback,눌림목,14684.5,13585.3,7.485443835336585,0,-107464620.0,-95994110.0,2026-01-22 17:05,2,,0
53,051370,인터플렉스,KOSDAQ,251003598720,연성회로기판(Flexible PCB),10760.0,10170.0,22.0,0.0,13.0,12,10.0,57.0,1.3148318858861772,77.3109243697479,45.890404320285846,-,10305.5,10497.0,11836.2018830433,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",10170.0,pullback,눌림목,10305.5,10170.0,1.3148318858861772,oneil,오닐,10760.0,10316.0,4.12639405204461,breakout,돌파,11836.2018830433,11128.9518830433,5.975312072137057,3,405473510.0,35848020.0,2026-01-22 17:06,2,,0
54,260970,에스앤디,KOSDAQ,205096258600,"일반기능식품소재, 건강기능식품소재",70900.0,63415.600000000006,13.0,13.0,20.0,4,7.0,57.0,8.0,0.0,28.16103625285701,C,68930.0,70078.0,77655.18968883852,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_adx"": 3, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",69600.0,pullback,눌림목,68930.0,65483.5,5.0,breakout,돌파,77655.18968883852,72337.68968883852,6.847578405650706,oneil,오닐,70900.0,69420.0,2.0874471086036674,0,-303354600.0,1515302600.0,2026-01-22 17:05,2,,0
